miRNA,logFC,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,consistent_direction
hsa-miR-6824-3p,0.11970999999999998,0.37127,0.03990999999999989,-0.05204999999999993,0.917493596150987,0.3877691054925381,0.9684800642343177,0.45004434438050817,False
hsa-miR-2113,-0.10651666666666659,-0.2148899999999998,-0.012880000000000003,-0.09177999999999997,-0.9168779390723253,0.3880713070252549,0.9684800642343177,0.21165190038163767,True
hsa-mir-8059,0.1503833333333334,-0.21713000000000005,0.57586,0.09242000000000017,0.9163371993179654,0.3883368780994726,0.9684800642343177,0.5814612524902425,False
hsa-miR-7151-5p,-0.1033633333333333,-0.06076999999999988,-0.10345000000000004,-0.14586999999999994,-0.9162405144482874,0.38838437664365166,0.9684800642343177,0.052110730040296545,True
hsa-miR-24-1-5p,0.1465,-0.29244000000000003,0.36048000000000013,0.3714599999999999,0.9162314470650605,0.3883888314128075,0.9684800642343177,0.5731900290706744,False
hsa-mir-4435-1,0.12266999999999999,0.40483,-0.022110000000000074,-0.01471,0.915940034797467,0.38853202118731317,0.9684800642343177,0.47628635915306833,False
hsa-mir-4435-2,0.12266999999999999,0.40483,-0.022110000000000074,-0.01471,0.915940034797467,0.38853202118731317,0.9684800642343177,0.47628635915306833,False
hsa-miR-105-5p,0.11837333333333337,-0.0750599999999999,0.08089999999999997,0.34928000000000003,0.9157738248432619,0.3886137083858765,0.9684800642343177,0.44027054021820616,False
hsa-miR-6515-5p,-0.10466333333333326,-0.18338999999999994,-0.09860999999999986,-0.03198999999999996,-0.9150847211830124,0.3889525173737278,0.9684800642343177,0.13947095844773025,True
hsa-miR-4697-5p,-0.12035333333333331,-0.12440000000000007,0.11148000000000002,-0.3481399999999999,-0.9146062628767208,0.38918788734452897,0.9684800642343177,0.46014986428017446,False
hsa-mir-190b,0.12755999999999992,-0.15411999999999992,0.39964999999999984,0.13714999999999988,0.9142512259700291,0.3893626100226039,0.9684800642343177,0.5087583182856446,False
hsa-miR-3179,0.10642666666666667,0.15681000000000012,-0.01479000000000008,0.17725999999999997,0.9137922303265893,0.38958857917721956,0.9684800642343177,0.22262597031114753,False
hsa-miR-151a-3p,-0.11016000000000019,0.05880999999999936,-0.21687000000000012,-0.1724199999999998,-0.9137401028458727,0.3896142482861429,0.9684800642343177,0.3263356282751717,False
hsa-mir-1277,-0.10502000000000007,-0.1944300000000001,-0.09492000000000012,-0.02571000000000001,-0.9137053295732074,0.3896313723646528,0.9684800642343177,0.16515570931593937,True
hsa-miR-4999-5p,0.12145666666666673,-0.1508099999999999,0.30051000000000005,0.21467000000000003,0.9121231333439384,0.3904111111327551,0.9684800642343177,0.47264667400712435,False
hsa-miR-4524b-3p,0.13148666666666664,0.4671599999999999,-0.11999000000000004,0.047290000000000054,0.9117927949375928,0.39057405367344433,0.9684800642343177,0.5300773901311049,False
hsa-miR-4795-3p,0.11403999999999999,0.014909999999999979,0.33063,-0.0034199999999999786,0.9090820760645237,0.3919130334219568,0.9684800642343177,0.40322414201416157,False
hsa-mir-1323,-0.11188666666666676,0.05514999999999981,-0.2878799999999999,-0.10293000000000019,-0.907054314798586,0.39291686672780185,0.9684800642343177,0.37619255877328245,False
hsa-mir-10a,-0.1483800000000001,0.03929999999999989,-0.6049300000000001,0.12048999999999987,-0.906786926196703,0.3930493770284912,0.9684800642343177,0.5841824504088172,False
hsa-miR-525-5p,0.11597666666666662,0.35341,-0.005480000000000151,0.0,0.9065068545262859,0.39318820790193904,0.9684800642343177,0.43167048412779757,False
hsa-mir-4761,-0.10415666666666668,-0.16192000000000006,-0.005600000000000049,-0.1449499999999999,-0.9056886639730379,0.39359398934124634,0.9684800642343177,0.1701471760939158,True
hsa-miR-4766-5p,-0.10706333333333322,-0.02603999999999984,-0.04348999999999992,-0.2516599999999999,-0.9054543074107808,0.3937102750609868,0.9684800642343177,0.2776438500079563,True
hsa-mir-544b,-0.11912666666666667,-0.21275,0.14266999999999985,-0.2872999999999999,-0.9053605361965357,0.3937568105986295,0.9684800642343177,0.4639488752205036,False
hsa-mir-509-3,0.1271266666666667,0.12901000000000007,-0.1567099999999999,0.4090799999999999,0.9042805117378042,0.3942930819002338,0.9684800642343177,0.5178366235237104,False
hsa-mir-509-1,0.1271266666666667,0.12901000000000007,-0.1567099999999999,0.4090799999999999,0.9042805117378042,0.3942930819002338,0.9684800642343177,0.5178366235237104,False
hsa-mir-509-2,0.1271266666666667,0.12901000000000007,-0.1567099999999999,0.4090799999999999,0.9042805117378042,0.3942930819002338,0.9684800642343177,0.5178366235237104,False
hsa-mir-541,0.15291000000000002,0.6393500000000001,-0.06318000000000001,-0.11743999999999999,0.9042488614623136,0.39430880548758174,0.9684800642343177,0.5944817747781268,False
hsa-mir-513b,-0.1263633333333333,0.1473,-0.4110499999999999,-0.11534,-0.9029754092391125,0.3949418272930057,0.9684800642343177,0.5153744396642048,False
hsa-mir-4432,-0.14737,0.28340999999999994,-0.49414,-0.23137999999999992,-0.9029492198783593,0.3949548536067826,0.9684800642343177,0.5848497798078451,False
hsa-mir-3129,-0.10431666666666661,-0.10534999999999983,-0.19819999999999993,-0.009400000000000075,-0.9023201280372741,0.39526785195099495,0.9684800642343177,0.19573953828206422,True
hsa-miR-5187-5p,-0.11924333333333337,0.09177999999999997,-0.07948,-0.3700300000000001,-0.9022466503262314,0.39530442190316784,0.9684800642343177,0.46965907288015407,False
hsa-miR-1283,0.10605999999999997,-0.010660000000000114,0.22609999999999997,0.10274000000000005,0.9020185562929246,0.3954179603937105,0.9684800642343177,0.26098728392500153,False
hsa-miR-601,0.10236666666666672,0.14282000000000017,0.13061000000000011,0.03366999999999987,0.9017938850629931,0.3955298184703081,0.9684800642343177,0.09743037954985222,True
hsa-miR-4470,-0.11707333333333332,-0.11305999999999994,0.10003000000000006,-0.3381900000000001,-0.9009942608159631,0.3959281190590568,0.9684800642343177,0.45247591820241817,False
hsa-miR-6846-5p,0.13755333333333333,-0.26160000000000005,0.35599000000000003,0.31827000000000005,0.9002618407698401,0.39629320223808157,0.9684800642343177,0.56242826981344,False
hsa-mir-4298,0.10108000000000002,0.10082999999999998,0.07580999999999993,0.12660000000000016,0.8997145054707467,0.396566188640884,0.9684800642343177,0.02039982759726615,True
hsa-mir-504,0.13697000000000004,-0.0885800000000001,-0.032889999999999864,0.5323800000000001,0.8995886581615657,0.39662897511176154,0.9684800642343177,0.5612373938726058,False
hsa-miR-3199,0.1256333333333333,0.3571099999999999,0.20223999999999998,-0.18245,0.8995108699223036,0.3966677880733421,0.9684800642343177,0.515498952510882,False
hsa-miR-4651,-0.12229333333333307,-0.32803999999999967,-0.2041599999999999,0.16532000000000036,-0.899355166077476,0.39674548589504494,0.9684800642343177,0.4959882003445246,False
hsa-miR-3617-5p,0.10513666666666666,0.20520000000000005,0.12491999999999992,-0.01471,0.8989708635177832,0.39693730448317543,0.9684800642343177,0.24339544759540263,False
hsa-let-7a-2-3p,0.11570666666666674,-0.11813999999999991,0.17139000000000004,0.2938700000000001,0.8983070303071554,0.3972688061813366,0.9684800642343177,0.4435017435568174,False
hsa-miR-6778-5p,-0.13410666666666674,0.23260999999999998,-0.23219000000000012,-0.4027400000000001,-0.8982135349453508,0.39731551168567125,0.9684800642343177,0.5531590556566601,False
hsa-mir-944,-0.10516666666666667,-0.03327000000000002,-0.23617,-0.04605999999999999,-0.8976680740958198,0.3975880760825639,0.9684800642343177,0.25011358380931475,True
hsa-miR-574-3p,0.10944333333333311,0.16989999999999927,0.23078999999999983,-0.07235999999999976,0.8972797371779572,0.39778220961253213,0.9684800642343177,0.3586742111945398,False
hsa-mir-3622a,0.10224999999999995,0.14817999999999998,0.13510999999999984,0.023460000000000036,0.8972589623915647,0.39779259708890036,0.9684800642343177,0.12280915256591439,True
hsa-mir-527,-0.12840333333333334,-0.31386000000000003,-0.28601999999999994,0.21466999999999992,-0.8963146526039777,0.39826496504535225,0.9684800642343177,0.5325879394977133,False
hsa-mir-5584,-0.10189666666666668,-0.17409000000000008,-0.05078999999999989,-0.08081000000000005,-0.8959115354360411,0.39846673932014615,0.9684800642343177,0.11104930588148151,True
hsa-mir-4652,0.11973333333333343,-0.09274999999999989,0.0677000000000001,0.3842500000000001,0.8958378493780129,0.398503629843789,0.9684800642343177,0.48288529975471384,False
hsa-miR-424-5p,0.12463666666666673,0.38162000000000007,-0.1669099999999999,0.1592,0.8945753554631313,0.3991360779465071,0.9684800642343177,0.515875121039337,False
hsa-miR-125b-5p,0.4794500000000001,2.4831,-0.3099499999999997,-0.7347999999999999,0.8941856391624691,0.39933145474679743,0.9684800642343177,0.6815857617472447,False
hsa-miR-4277,0.10026666666666673,0.08830000000000005,0.11538000000000004,0.0971200000000001,0.8939231299057867,0.3994630980532013,0.9684800642343177,0.0062654345008446265,True
hsa-miR-7152-3p,-0.11471333333333329,0.10592000000000001,-0.14059999999999984,-0.30946000000000007,-0.8933260044676032,0.3997626627762903,0.9684800642343177,0.4419211317048164,False
hsa-mir-217,0.11864000000000004,0.004490000000000105,0.3919,-0.040470000000000006,0.8930806685420387,0.3998857898909219,0.9684800642343177,0.47846323914200584,False
hsa-mir-4467,-0.13261333333333333,-0.4548899999999999,0.19475999999999993,-0.13771,-0.8929119212713681,0.3999704953881093,0.9684800642343177,0.5528084174474246,False
hsa-miR-5589-3p,0.1036633333333334,0.08307000000000009,0.013070000000000137,0.21484999999999999,0.891924701677169,0.40046630875707984,0.9684800642343177,0.22178514209656974,True
hsa-mir-524,0.1029533333333333,0.011169999999999902,0.10231999999999997,0.19537000000000004,0.8918174148159489,0.4005202186307167,0.9684800642343177,0.19248013977890738,True
hsa-miR-4436b-5p,-0.15550333333333324,0.15126000000000017,-0.6665400000000001,0.0487700000000002,-0.8915678843760173,0.40064562399878895,0.9684800642343177,0.6069326607543446,False
hsa-mir-219a-1,-0.12090666666666672,-0.3963000000000001,0.10575000000000001,-0.07217000000000007,-0.8915085921900076,0.400675426405896,0.9684800642343177,0.4971601874624112,False
hsa-mir-571,0.11329333333333332,0.07783000000000007,-0.06733000000000011,0.32938,0.8904419483762566,0.40121183616246786,0.9684800642343177,0.43135413991061305,False
hsa-miR-532-5p,0.1356833333333336,0.5271500000000007,-0.11938999999999922,-0.0007100000000006546,0.8904150302377482,0.40122537991813134,0.9684800642343177,0.5651991034249653,False
hsa-miR-1231,-0.12446000000000008,0.19091999999999998,-0.33737000000000017,-0.22693000000000008,-0.8901561461842353,0.40135565340560064,0.9684800642343177,0.5200828947722252,False
hsa-miR-7112-5p,-0.0997966666666666,-0.08586999999999989,-0.10427999999999993,-0.10924,-0.8898574099186998,0.40150601925069285,0.9684800642343177,0.005036128515610163,True
hsa-miR-1257,0.10880333333333343,0.11706000000000016,-0.05960999999999994,0.2689600000000001,0.8884818553188375,0.4021989195325109,0.9684800642343177,0.37040855960149094,False
hsa-mir-3713,-0.12847333333333336,0.0539099999999999,0.040999999999999925,-0.4803299999999999,-0.8882285888885221,0.40232659073161964,0.9684800642343177,0.5412682678095619,False
hsa-mir-3612,-0.1008733333333333,-0.16364,-0.0411999999999999,-0.09777999999999998,-0.8880856413116546,0.4023986633824026,0.9684800642343177,0.10414608930904332,True
hsa-mir-7975,-0.1022866666666667,-0.17409000000000008,-0.0019700000000000273,-0.13080000000000003,-0.887441315853695,0.40272364193898785,0.9684800642343177,0.18642129994911813,True
hsa-miR-5003-3p,-0.14223333333333335,0.11705999999999994,0.037309999999999954,-0.58107,-0.8872214241021064,0.4028345924290032,0.9684800642343177,0.5852023897587996,False
hsa-mir-642a,0.09942000000000002,0.09471000000000007,0.08116999999999996,0.12238000000000004,0.8855820877265066,0.403662450213944,0.9684800642343177,0.014554851572693098,True
hsa-miR-3649,-0.10438666666666663,-0.10326999999999997,-0.22775999999999996,0.017870000000000053,-0.8847344101266182,0.4040910079166057,0.9684800642343177,0.27885409581215276,False
hsa-mir-361,-0.1135233333333332,-0.23604999999999965,0.12691000000000008,-0.23143000000000002,-0.8847258740591634,0.40409532514797913,0.9684800642343177,0.4447073327937213,False
hsa-mir-625,0.17017666666666673,0.77196,-0.12185000000000001,-0.13957999999999982,0.8846439548444447,0.40413675859875736,0.9684800642343177,0.6287183880777645,False
hsa-miR-6730-3p,0.13846333333333338,0.11706000000000016,0.5139799999999999,-0.2156499999999999,0.8833894152755587,0.4047716700510616,0.9684800642343177,0.5789185645546356,False
hsa-miR-6814-3p,0.12157,-0.10236999999999996,0.41618,0.050899999999999945,0.8831635722309268,0.4048860440156279,0.9684800642343177,0.5121252557276248,False
hsa-miR-3200-5p,0.10278666666666665,0.22350000000000003,0.04804000000000008,0.03681999999999985,0.8830202913235679,0.4049586180842193,0.9684800642343177,0.23113339488664097,True
hsa-miR-4530,0.11891666666666663,0.36934999999999896,0.11608000000000018,-0.12867999999999924,0.8828591714264795,0.40504023914984805,0.9684800642343177,0.495154891808213,False
hsa-miR-6134,0.17078666666666667,0.256,0.64945,-0.39308999999999994,0.8819570040731166,0.40549748470153646,0.9684800642343177,0.6307667146245821,False
hsa-mir-4261,0.10266000000000004,0.1110500000000001,0.20299,-0.006059999999999954,0.8818793812298289,0.40553684375993243,0.9684800642343177,0.2317796660935501,False
hsa-miR-4287,-0.15963333333333338,0.35033000000000003,-0.24165999999999999,-0.5875700000000001,-0.8814049675383259,0.40577745778666674,0.9684800642343177,0.6188999657534697,False
hsa-miR-3664-5p,0.09953666666666668,0.08550999999999997,0.1513,0.06180000000000008,0.8812627308191159,0.40584961781627354,0.9684800642343177,0.06533039691537527,True
hsa-mir-520a,-0.10507,0.0038599999999999746,-0.062209999999999877,-0.2568600000000001,-0.8812158148785447,0.4058734214132842,0.9684800642343177,0.31147657914974847,False
hsa-mir-5587,-0.11266666666666665,0.09709000000000001,-0.12186000000000008,-0.3132299999999999,-0.8809604672333309,0.40600299409100277,0.9684800642343177,0.4421926403952237,False
hsa-mir-662,-0.12147333333333332,-0.40145999999999993,-0.09546999999999994,0.1325099999999999,-0.8807508118574034,0.40610940323946265,0.9684800642343177,0.5145512023223078,False
hsa-miR-4423-3p,-0.12124333333333322,-0.3612899999999999,0.1659400000000002,-0.16837999999999997,-0.8803933372350813,0.40629088359177296,0.9684800642343177,0.5136217568761214,False
hsa-miR-29c-3p,-0.11820666666666664,-0.4035199999999999,0.02139000000000002,0.027509999999999923,-0.8796675260818861,0.40665953916547903,0.9684800642343177,0.49449656180652357,False
hsa-miR-519d-3p,0.11072333333333324,0.32211999999999996,0.06213999999999997,-0.05209000000000019,0.8788549803310335,0.4070725362237419,0.9684800642343177,0.42264746298283196,False
hsa-miR-6732-5p,0.17764333333333315,-0.32078000000000007,0.7853300000000001,0.06837999999999944,0.8785403230318366,0.4072325502566329,0.9684800642343177,0.6384697430813502,False
hsa-miR-619-5p,0.20409000000000002,-0.57728,0.65781,0.5317400000000001,0.8773275911592519,0.4078496913971594,0.9684800642343177,0.6548134237013954,False
hsa-mir-8070,0.10880666666666665,-0.023699999999999943,0.3100799999999999,0.040039999999999965,0.8771171200989779,0.40795686576427725,0.9684800642343177,0.39895449983508935,False
hsa-miR-511-5p,0.10215999999999996,0.009429999999999827,0.2170399999999999,0.08001000000000014,0.8771034819017509,0.4079638111983891,0.9684800642343177,0.2356861484532322,True
hsa-miR-7113-3p,-0.12012333333333329,-0.07769999999999988,-0.40219000000000005,0.11952000000000007,-0.8759332591163536,0.40856008091692114,0.9684800642343177,0.5124064705825861,False
hsa-mir-8069,-0.11146666666666667,0.014539999999999997,-0.005749999999999922,-0.3431900000000001,-0.875873935261137,0.40859032526006467,0.9684800642343177,0.43802013931191475,False
hsa-mir-224,-0.1087133333333334,0.07767999999999997,-0.27748000000000006,-0.12634000000000012,-0.8754216095404036,0.4088209819994347,0.9684800642343177,0.40152598020550895,False
hsa-miR-379-3p,0.12535,0.41337,0.14270000000000005,-0.18002000000000007,0.8754127516613551,0.4088254998804978,0.9684800642343177,0.5409022873888364,False
hsa-mir-548h-1,-0.10286000000000002,-0.18952999999999998,-0.1501300000000001,0.031079999999999997,-0.8753132972470268,0.4088762281782552,0.9684800642343177,0.26916945518036806,False
hsa-mir-548ay,-0.10212666666666663,-0.07930999999999999,-0.21987,-0.007199999999999873,-0.8752107191406954,0.4089285545233777,0.9684800642343177,0.2435734976819874,True
hsa-miR-8058,0.09871333333333336,0.05041999999999991,0.12239,0.12333000000000016,0.8752106901978007,0.4089285692881838,0.9684800642343177,0.05495682464279223,True
hsa-mir-4802,-0.12105333333333335,0.18072,-0.20161000000000007,-0.34226999999999996,-0.8746939294031464,0.4091922487809656,0.9684800642343177,0.5195578315599823,False
hsa-miR-632,0.16987666666666668,-0.1447400000000001,-0.12747999999999993,0.78185,0.8732968377619821,0.40990573497023697,0.9684800642343177,0.6346217968152313,False
hsa-mir-4747,-0.1119966666666667,-0.15467000000000009,-0.2954,0.11407999999999996,-0.8730123052839427,0.41005115383932234,0.9684800642343177,0.44956245800633715,False
hsa-miR-4770,-0.10743333333333331,-0.020549999999999957,0.0012199999999999989,-0.30296999999999996,-0.8727158235726574,0.41020271927585505,0.9684800642343177,0.38722673780933137,False
hsa-miR-3661,-0.10453999999999997,-0.00637999999999983,-0.26629,-0.04095000000000004,-0.8725033316472061,0.4103113728376603,0.9684800642343177,0.3281208449527702,True
hsa-mir-8067,0.1061266666666667,0.06197000000000008,-0.024849999999999817,0.28125999999999984,0.8722743330684763,0.41042848996505693,0.9684800642343177,0.36412322099671485,False
hsa-mir-7-3,-0.10378999999999998,-0.20555999999999996,0.048839999999999995,-0.15464999999999995,-0.8711742333745889,0.41099145150987954,0.9684800642343177,0.3134208486044831,False
hsa-mir-6128,-0.13167999999999994,-0.5158099999999999,0.12077000000000004,0.0,-0.8711625618300843,0.41099742724852684,0.9684800642343177,0.5694718821012679,False
hsa-miR-27a-3p,0.20803333333333315,0.8170700000000002,0.36904999999999966,-0.5620200000000004,0.8706871986685036,0.411240862590048,0.9684800642343177,0.6594750270485714,False
hsa-miR-8065,-0.11982333333333335,0.13478999999999997,-0.39691,-0.09735000000000005,-0.8702974094914999,0.4114405525828502,0.9684800642343177,0.517717429926166,False
hsa-mir-23a,-0.1339666666666667,-0.10109999999999997,-0.5016,0.20079999999999987,-0.8696070459585615,0.41179439879047997,0.9684800642343177,0.5778662294344128,False
hsa-miR-548s,-0.10171000000000001,-0.008099999999999996,-0.22505000000000008,-0.07197999999999993,-0.8695393601670719,0.41182910295982433,0.9684800642343177,0.25485501728140136,True
hsa-mir-6845,0.1013666666666666,0.21545999999999998,7.999999999985796e-05,0.08855999999999997,0.8686328899946951,0.41229407523080064,0.9684800642343177,0.24631074929119243,True
hsa-mir-1197,0.09984333333333328,0.1584899999999998,0.13918999999999992,0.0018500000000001293,0.86836518378399,0.4124314668211446,0.9684800642343177,0.1801819747429346,True
hsa-mir-4450,0.1418733333333333,0.33176000000000005,-0.31408000000000014,0.40793999999999997,0.8679062818227795,0.4126670600204437,0.9684800642343177,0.5987890068755077,False
hsa-miR-1973,-0.14564666666666667,0.33454000000000006,-0.35767000000000004,-0.41381,-0.8674331881831008,0.4129100402290843,0.9684800642343177,0.6065440435970897,False
hsa-mir-330,0.10112000000000003,0.11082999999999998,0.20351999999999992,-0.010989999999999833,0.8669367395895273,0.41316512600197725,0.9684800642343177,0.24506797321046117,False
hsa-mir-4679-2,0.0978233333333333,0.12234999999999996,0.04644999999999988,0.12467000000000006,0.8666111409327223,0.4133324869110906,0.9684800642343177,0.06258848039381949,True
hsa-mir-4679-1,0.0978233333333333,0.12234999999999996,0.04644999999999988,0.12467000000000006,0.8666111409327223,0.4133324869110906,0.9684800642343177,0.06258848039381949,True
hsa-miR-1915-3p,0.11384666666666672,0.12146000000000079,0.33901999999999965,-0.11894000000000027,0.8659466417391886,0.41367419705171365,0.9684800642343177,0.480063332850964,False
hsa-mir-6807,0.14953333333333338,0.65297,-0.14494000000000007,-0.05942999999999987,0.8658051409180726,0.41374698820374317,0.9684800642343177,0.6142961075207761,False
hsa-mir-4498,0.10894000000000004,-0.0755499999999999,0.30551000000000006,0.09685999999999995,0.8656016979520638,0.41385165987353734,0.9684800642343177,0.42696488527212934,False
hsa-mir-4736,0.13080333333333338,0.1428100000000001,0.4625699999999999,-0.21296999999999988,0.8655613785322788,0.4138724065233002,0.9684800642343177,0.5716328221748226,False
hsa-miR-3677-3p,0.12269333333333332,-0.21133999999999986,0.3026099999999998,0.27681,0.8652591210022802,0.4140279590945865,0.9684800642343177,0.5393900064293384,False
hsa-miR-6849-3p,0.12562666666666666,0.38949,-0.21238,0.19977,0.8652225176532761,0.4140467993385227,0.9684800642343177,0.5527721284122322,False
hsa-mir-4251,0.10651666666666666,0.11296000000000017,-0.06669000000000014,0.27327999999999997,0.8649316157721101,0.41419655238025405,0.9684800642343177,0.3913812793384505,False
hsa-mir-598,-0.10060999999999994,0.0011600000000000499,-0.20846999999999993,-0.09451999999999994,-0.8641667981445823,0.4145904572889724,0.9684800642343177,0.23869905386319826,False
hsa-mir-1587,0.09796666666666669,0.16217000000000015,0.05471999999999988,0.07701000000000002,0.8641217495185898,0.4146136671088651,0.9684800642343177,0.09589250393093884,True
hsa-mir-4746,0.10025000000000002,0.04109000000000007,0.042729999999999935,0.21693000000000007,0.8633774536930496,0.41499727584724894,0.9684800642343177,0.2278774682613638,True
hsa-miR-6081,0.12479333333333335,-0.06214999999999993,-0.03952,0.47605,0.8632131522567771,0.4150819907767613,0.9684800642343177,0.5512927921296424,False
hsa-mir-3611,-0.11131333333333322,-0.1090199999999999,-0.3256899999999998,0.10077000000000003,-0.8625458929155376,0.415426161543282,0.9684800642343177,0.4613463095888554,False
hsa-miR-4714-3p,0.0970866666666667,0.11894000000000005,0.05278000000000005,0.11953999999999998,0.8616327187969958,0.4158975057791973,0.9684800642343177,0.04832639360464689,True
hsa-miR-6865-5p,-0.10428333333333321,-0.09795999999999982,-0.26027999999999984,0.04539000000000004,-0.8610564790051575,0.41619513485123305,0.9684800642343177,0.35899774220525954,False
hsa-mir-3144,-0.09655333333333327,-0.11324999999999996,-0.09304999999999986,-0.08335999999999999,-0.8606884467787376,0.4163853040252642,0.9684800642343177,0.008212956110422217,True
hsa-miR-937-3p,-0.15261666666666662,-0.5897000000000001,-0.19208999999999987,0.3239400000000001,-0.8606819647585359,0.4163886539641102,0.9684800642343177,0.6222104272568142,False
hsa-mir-3155b,-0.10234666666666666,-0.03076000000000012,-0.25532,-0.020959999999999868,-0.8605476947318392,0.4164580496888235,0.9684800642343177,0.31295900562395057,True
hsa-mir-372,-0.12047666666666663,-0.14023999999999992,0.16928999999999994,-0.39047999999999994,-0.8597285622754428,0.41688158690037164,0.9684800642343177,0.5343274446968297,False
hsa-mir-4279,-0.09704000000000002,-0.10392000000000001,-0.048370000000000024,-0.13883,-0.8593668243281744,0.4170687236338331,0.9684800642343177,0.0664164456334348,True
hsa-miR-5591-3p,0.1386866666666666,-0.24179000000000006,0.53209,0.12575999999999987,0.8593646363826586,0.41706985569938376,0.9684800642343177,0.5981912125109512,False
hsa-miR-1236-3p,-0.13082666666666665,-0.48973,-0.09763999999999995,0.19489,-0.859298949142637,0.4171038439771408,0.9684800642343177,0.577282302628958,False
hsa-mir-4659b,-0.11096666666666666,-0.35806000000000004,0.021090000000000053,0.004070000000000018,-0.8589489175230195,0.4172849927837228,0.9684800642343177,0.46418192683317455,False
hsa-mir-183,0.10296000000000001,0.26709000000000005,0.03732000000000002,0.004469999999999974,0.8578321711339578,0.4178633086246752,0.9684800642343177,0.33882996033990603,True
hsa-mir-4635,-0.0996433333333333,-0.08241999999999994,-0.007710000000000106,-0.20879999999999987,-0.8578080752284365,0.41787579318474594,0.9684800642343177,0.2316155885068886,True
hsa-mir-146a,0.10010333333333339,0.12147999999999992,0.1984300000000001,-0.01959999999999984,0.8563746287614008,0.4186189691825344,0.9684800642343177,0.2574133894965678,False
hsa-miR-4516,0.09698999999999991,0.1342800000000004,0.12195999999999962,0.034729999999999706,0.8563182701249642,0.4186482078033651,0.9684800642343177,0.09042823888164055,True
hsa-miR-6072,-0.09902000000000004,-0.015759999999999996,-0.20333,-0.0779700000000001,-0.8558835776375064,0.41887377338472037,0.9684800642343177,0.21447974745984322,True
hsa-miR-383-5p,0.09865000000000006,0.006760000000000099,0.18646000000000007,0.10272999999999999,0.8556883964424463,0.4189750827480892,0.9684800642343177,0.1977861325428803,True
hsa-miR-6086,-0.10547333333333338,0.018529999999999935,-0.3006200000000001,-0.03432999999999997,-0.8556119878818657,0.4190147475926917,0.9684800642343177,0.3973585136052988,False
hsa-miR-3180-3p,-0.09910333333333332,-0.05347999999999997,-0.2112799999999999,-0.03255000000000008,-0.8553994836725519,0.41912507583987524,0.9684800642343177,0.22104084253597894,True
hsa-miR-4699-3p,-0.09593666666666674,-0.09275,-0.11308000000000007,-0.08198000000000016,-0.8551398703964289,0.41925989035757805,0.9684800642343177,0.008912550524273366,True
hsa-miR-3667-5p,-0.1431,-0.28509000000000007,-0.46799999999999997,0.32379,-0.8548183002213372,0.41942692132939324,0.9684800642343177,0.610598559870184,False
hsa-miR-5000-3p,0.10532000000000001,0.017360000000000042,-0.0036799999999999056,0.3022799999999999,0.8545062689414654,0.4195890429284685,0.9684800642343177,0.3975583815602118,False
hsa-mir-6735,-0.10113666666666665,0.043520000000000114,-0.15192000000000005,-0.19501000000000002,-0.854229845680732,0.4197327010362897,0.9684800642343177,0.30210496838167067,False
hsa-mir-3910-2,-0.11139999999999994,0.09853,-0.08831999999999995,-0.3444099999999999,-0.8540910498753187,0.4198048469068381,0.9684800642343177,0.4770334030652975,False
hsa-mir-3910-1,-0.11139999999999994,0.09853,-0.08831999999999995,-0.3444099999999999,-0.8540910498753187,0.4198048469068381,0.9684800642343177,0.4770334030652975,False
hsa-mir-548x-2,-0.12086999999999992,-0.1722999999999999,0.18995000000000006,-0.38025999999999993,-0.853511547635587,0.42010616685647245,0.9684800642343177,0.5435518869163378,False
hsa-miR-548h-5p,0.10382999999999994,0.23964000000000008,-0.06916000000000011,0.14100999999999986,0.8534289073161845,0.4201491493477663,0.9684800642343177,0.3723361771972992,False
hsa-miR-5681a,0.09921333333333338,0.21326,0.07103999999999999,0.01334000000000013,0.8533796833472921,0.42017475297392415,0.9684800642343177,0.23685411458321748,True
hsa-miR-4704-5p,-0.10189666666666668,0.05178000000000005,-0.14522999999999997,-0.2122400000000001,-0.8533506975721091,0.4201898303145383,0.9684800642343177,0.3272290204286476,False
hsa-mir-1256,0.11037666666666664,0.3587799999999999,-0.02367000000000008,-0.0039799999999998725,0.8532069679696004,0.4202645988930022,0.9684800642343177,0.46833265507630123,False
hsa-miR-6877-3p,-0.09706333333333335,-0.031580000000000163,-0.09816000000000003,-0.16144999999999987,-0.8531682221365043,0.42028475621535333,0.9684800642343177,0.1224133885994443,True
hsa-mir-3617,-0.11673666666666671,-0.18427000000000004,0.1720799999999999,-0.33802,-0.8531254808277375,0.4203069929623777,0.9684800642343177,0.5205181832367473,False
hsa-miR-4418,0.12229666666666668,0.3489199999999999,-0.21534999999999993,0.23332000000000008,0.8529836160410929,0.4203808060530069,0.9684800642343177,0.550993471430679,False
hsa-miR-4777-5p,-0.1212766666666667,-0.018950000000000022,-0.45106,0.10617999999999994,-0.8521628829632066,0.4208080195358713,0.9684800642343177,0.5470717952461903,False
hsa-miR-4636,-0.12345000000000002,0.20626999999999995,-0.39969999999999994,-0.17692000000000008,-0.8515779893919092,0.42111266080373305,0.9684800642343177,0.5576074721593578,False
hsa-let-7b-5p,0.14316333333333375,0.566510000000001,-0.2689199999999996,0.1318999999999999,0.8514774371149441,0.421165049168662,0.9684800642343177,0.6130481195557977,False
