Gene,logFC,FC_abs,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,B,consistent_direction,FDR_significant,moderated_only_candidate,exploratory_candidate
ERMP1,0.0184266666666667,1.01285430742669,-0.0900800000000002,-0.0361199999999999,0.18148,0.131141786383406,0.898508775556762,0.993985766323137,0.8449185230786568,-4.77049029330754,False,False,False,False
HPCAL4,-0.0205066666666666,1.01431563939203,-0.25346,0.30676,-0.11482,-0.131140053548971,0.898510108106349,0.993985766323137,0.9142391510093274,-4.77049036867089,False,False,False,False
HOMER2,0.0183299999999999,1.01278644417988,-0.12641,0.14038,0.0410199999999998,0.131058321624612,0.898572960332647,0.993985766323137,0.8357636612376385,-4.7704939221805,False,False,False,False
LOC100506444,0.02653,1.01855931714606,-0.55135,0.56244,0.0685,0.131045295636521,0.898582977446386,0.993985766323137,0.941876511083742,-4.7704944883161,False,False,False,False
NFASC,-0.0180566666666667,1.01259457960381,0.03101,0.0498999999999998,-0.13508,-0.131031607578043,0.898593503719209,0.993985766323137,0.7876824036056023,-4.77049508316636,False,False,False,False
ATG4A,-0.0230166666666666,1.01608188116409,-0.0312800000000002,-0.43451,0.39674,-0.131029969637432,0.89859476331559,0.993985766323137,0.9323409801052087,-4.77049515434321,False,False,False,False
MYPOP,0.0227433333333333,1.01588939229291,0.4218,-0.38584,0.03227,0.130979844268109,0.898633310482958,0.993985766323137,0.9311995950883245,-4.77049733211773,False,False,False,False
GPX8,0.01796,1.01252673375928,-0.0769,0.0985100000000001,0.03227,0.130965036694877,0.898644697784436,0.993985766323137,0.7589871988851862,-4.77049797529733,False,False,False,False
MUC13,0.0180133333333334,1.0125641653872,-0.0504399999999999,-0.02438,0.12886,0.130962995784567,0.898646267284652,0.993985766323137,0.7779540341322424,-4.77049806394035,False,False,False,False
LOC100289673,0.01863,1.01299706909872,-0.17391,0.12342,0.10638,0.13085521100737,0.89872915656071,0.993985766323137,0.864598748507539,-4.77050274341467,False,False,False,False
RAB5B,-0.0181333333333334,1.01264839160959,0.0010799999999999,-0.14186,0.0863799999999997,-0.130850032600465,0.898733138921902,0.993985766323137,0.8109021536125126,-4.77050296813874,False,False,False,False
MKS1,0.0210133333333334,1.01467192409733,0.29702,-0.33284,0.0988600000000002,0.130796522456236,0.898774290116042,0.993985766323137,0.9203447106851252,-4.77050528976739,False,False,False,False
F8,-0.0195366666666667,1.01363389068066,-0.28747,0.1603,0.0685600000000001,-0.130768435800716,0.898795889875525,0.993985766323137,0.8993523729047121,-4.77050650797711,False,False,False,False
LOC101929675,-0.0201566666666667,1.01406959472967,-0.30724,0.24142,0.0053499999999999,-0.130748409514321,0.89881129094299,0.993985766323137,0.9106596780702743,-4.77050737642362,False,False,False,False
MPO,-0.0456799999999998,1.03216956755463,0.92946,-1.2951,0.2286,-0.131078911400571,0.89882900272856,0.993985766323137,0.9508697697821016,-4.77046600313376,False,False,False,False
TPSB2,-0.0256466666666667,1.01793586452095,-0.54742,-0.0352999999999999,0.50578,-0.130713791683819,0.898837913634877,0.993985766323137,0.9404653284302082,-4.77050887732556,False,False,False,False
CHAT,0.01933,1.01348869760255,0.0052799999999999,0.24962,-0.19691,0.130663642767283,0.898876480677511,0.993985766323137,0.8947088055399584,-4.7705110508979,False,False,False,False
NIPBL-AS1,-0.0209833333333334,1.0146508248072,-0.36389,0.27412,0.0268199999999998,-0.130655638053202,0.898882636731713,0.993985766323137,0.9203630844908604,-4.77051139776438,False,False,False,False
SNORD114-10,-0.0192,1.01339737712869,0.0029,0.18376,-0.24426,-0.130622263490699,0.89890830363608,0.993985766323137,0.8912078539308373,-4.77051284374931,False,False,False,False
CHEK2P2,0.0296866666666667,1.02079040012736,0.41238,0.42846,-0.75178,0.130565208883609,0.898952182105556,0.993985766323137,0.9463574290978345,-4.77051531484475,False,False,False,False
NAPEPLD,-0.0197033333333334,1.01375099702376,0.0776699999999999,0.16635,-0.30313,-0.130551518928717,0.898962710568924,0.993985766323137,0.9037018264818539,-4.77051590761161,False,False,False,False
ZYG11A,-0.0198866666666666,1.01387982962774,-0.31428,0.18405,0.07057,-0.130515254488155,0.898990600376874,0.993985766323137,0.9071521878663965,-4.7705174775417,False,False,False,False
LINC01039,0.0227400000000001,1.01588704509273,-0.0097100000000001,0.44556,-0.36763,0.130491883494474,0.89900857432945,0.993985766323137,0.9318246213109725,-4.77051848906973,False,False,False,False
IGFBP7-AS1,0.0198866666666667,1.01387982962774,0.30056,-0.21683,-0.02407,0.130484005050354,0.899014633425725,0.993985766323137,0.9072547249473828,-4.77051883001882,False,False,False,False
TCEAL2,0.0200733333333333,1.01401102146464,0.22569,-0.28993,0.12446,0.130429845205603,0.899056286470342,0.993985766323137,0.910374302822541,-4.77052117329721,False,False,False,False
LOC105374620,0.01913,1.01334820797412,0.0916700000000001,0.18626,-0.22054,0.130333127132281,0.899130670843831,0.993985766323137,0.8906017762363208,-4.77052535549426,False,False,False,False
MIR4265,-0.01869,1.01303919933853,0.0041299999999999,0.14747,-0.20767,-0.130329996503158,0.899133078579599,0.993985766323137,0.8729201376018452,-4.77052549081464,False,False,False,False
LOC105370296,0.0183533333333334,1.01280282454727,-0.09684,-0.0334099999999999,0.18531,0.130320278746982,0.899140552416295,0.993985766323137,0.8498685121924123,-4.77052591084077,False,False,False,False
POLR1A,-0.0247666666666666,1.01731514400095,-0.58738,0.16788,0.3452,-0.130260522780798,0.899186510409439,0.993985766323137,0.9388655621122174,-4.77052849296146,False,False,False,False
LOC102724966,-0.02145,1.01497908566267,-0.36857,0.32913,-0.02491,-0.130241798441966,0.899200911279554,0.993985766323137,0.92490858630528,-4.77052930181849,False,False,False,False
LOC283585,0.01772,1.01235830855671,0.03869,0.06872,-0.05425,0.130162775022073,0.899261688540519,0.993985766323137,0.679358805199745,-4.7705327142122,False,False,False,False
CBX4,-0.0203299999999998,1.01419143795893,0.31397,-0.22277,-0.15219,-0.130023889718964,0.899368507517533,0.993985766323137,0.9149378415755036,-4.77053870657805,False,False,False,False
CATSPER2,0.02019,1.01409302498303,-0.15527,0.34866,-0.13282,0.129910613886604,0.899455631410192,0.993985766323137,0.9134662330958654,-4.77054358928699,False,False,False,False
WRAP73,0.01873,1.0130672871385,0.20106,-0.17314,0.02827,0.12988358135899,0.899476423160411,0.993985766323137,0.8784225608983092,-4.77054475388814,False,False,False,False
GALNT15,-0.02216,1.01547871481797,-0.08509,0.39149,-0.37288,-0.129858363174255,0.899495819503067,0.993985766323137,0.9298706345019082,-4.77054584010759,False,False,False,False
FAM149B1,0.0177866666666665,1.01240509052474,0.11514,-0.0415900000000002,-0.0201899999999999,0.129858311147035,0.899495859519414,0.993985766323137,0.7517031456628486,-4.77054584234834,False,False,False,False
ZWINT,-0.0181566666666667,1.01266476974418,-0.11683,-0.0726300000000002,0.13499,-0.129843615122792,0.899507162868375,0.993985766323137,0.8368313095372237,-4.77054647525128,False,False,False,False
BCORP1,-0.0315266666666667,1.02209313739788,-0.0014699999999999,0.70002,-0.79313,-0.129792825364989,0.89954622765553,0.993985766323137,0.9483812984854022,-4.77054866202859,False,False,False,False
ARL1,0.0177533333333334,1.0123816992705,-0.0600099999999999,0.102,0.0112700000000001,0.12977407572598,0.899560648955217,0.993985766323137,0.7413363226626477,-4.77054946908841,False,False,False,False
TRIM61,0.0197633333333334,1.01379315861921,-0.07155,-0.18298,0.31382,0.129759699349621,0.899571706582799,0.993985766323137,0.90754565640436,-4.77055008782694,False,False,False,False
ROS1,-0.0190766666666667,1.01331074736236,-0.24121,0.1883,-0.0043200000000001,-0.129757655829086,0.899573278363833,0.993985766323137,0.8920329825651908,-4.7705501757716,False,False,False,False
LOC102723809,-0.0261866666666667,1.01831694869853,-0.08318,0.55589,-0.55127,-0.129646231560278,0.899658981432108,0.993985766323137,0.9423891709878623,-4.77055496892669,False,False,False,False
DNAJC5,0.02415,1.01688039496262,0.0471699999999995,0.48716,-0.46188,0.12962274470976,0.899677046748363,0.993985766323137,0.9378437580147608,-4.77055597874201,False,False,False,False
ZNF295-AS1,-0.0181766666666666,1.01267880835608,-0.17274,0.10501,0.0132000000000001,-0.129516732328195,0.899758588758319,0.993985766323137,0.8445936267093715,-4.77056053447379,False,False,False,False
KRT28,0.0186366666666667,1.01300175014995,-0.14998,-0.0093499999999999,0.21524,0.12949610518361,0.899774454774014,0.993985766323137,0.8770329521578349,-4.7705614204656,False,False,False,False
OR52N1,-0.0180433333333333,1.01258522128601,0.10947,-0.14626,-0.01734,-0.129451914058234,0.89980844592314,0.993985766323137,0.8296998892017686,-4.77056331812225,False,False,False,False
DHDH,-0.0205166666666668,1.01432267011666,0.13026,0.182639999999999,-0.37445,-0.129379938110023,0.899863809201197,0.993985766323137,0.9185901768237241,-4.77056640753767,False,False,False,False
OR11H2,-0.0181066666666667,1.01262967406584,0.11607,-0.0140400000000001,-0.15635,-0.129368480494674,0.89987262235271,0.993985766323137,0.8393602780741467,-4.77056689917405,False,False,False,False
CNTROB,0.0175966666666668,1.01227176761464,0.0489100000000002,-0.05307,0.05695,0.129345752341813,0.899890104799035,0.993985766323137,0.6684771544434167,-4.77056787429141,False,False,False,False
C1orf112,-0.0187100000000001,1.01305324314117,-0.10352,0.20306,-0.15567,-0.129180754374747,0.900017022586594,0.993985766323137,0.8825898463799802,-4.77057494817741,False,False,False,False
LOC105376230,0.0225566666666666,1.01575795743407,0.0635999999999999,0.41042,-0.40635,0.129140015011996,0.900048360099434,0.993985766323137,0.9327599560074351,-4.77057669339705,False,False,False,False
NKX3-1,-0.0174366666666666,1.01215950930821,-0.0143900000000001,-0.0197699999999998,-0.0181499999999999,-0.129129889170078,0.900056149122973,0.993985766323137,0.00824855958401041,-4.77057712708964,True,False,False,False
ZSCAN22,0.0194166666666666,1.01354958249017,-0.14645,0.30086,-0.09616,0.129102972697493,0.900076853929113,0.993985766323137,0.9034028911636043,-4.77057827976525,False,False,False,False
ANO6,0.0201566666666665,1.01406959472967,0.34957,-0.19734,-0.0917599999999998,0.12908728951755,0.90008891784976,0.993985766323137,0.9152158103662981,-4.77057895127432,False,False,False,False
C3orf33,0.01997,1.01393839531461,0.33395,-0.07165,-0.20239,0.129049420436482,0.900118047869276,0.993985766323137,0.9128764155578091,-4.7705805723862,False,False,False,False
SMYD3,0.0212933333333334,1.01486887196399,0.3094,-0.3706,0.12508,0.128948305950051,0.900195828901482,0.993985766323137,0.9260478319691084,-4.77058489861178,False,False,False,False
TXNL4A,-0.0190366666666666,1.01328265281234,0.23483,-0.17133,-0.12061,-0.12889957093606,0.900233318092147,0.993985766323137,0.8952308676080258,-4.77058698255613,False,False,False,False
TSPY3,-0.0177966666666666,1.0124121080064,-0.13848,0.0632900000000003,0.0217999999999998,-0.128898745210991,0.900233953279696,0.993985766323137,0.799592400846796,-4.77058701785799,False,False,False,False
LOC105375391,0.0203666666666667,1.01421721436413,-0.32975,0.17171,0.21914,0.128834909203145,0.900283059242438,0.993985766323137,0.918258596789615,-4.77058974633,False,False,False,False
RPL15,-0.0203866666666667,1.01423127449764,0.31357,-0.2856,-0.0891299999999999,-0.128811505905784,0.900301062382686,0.993985766323137,0.918526661492379,-4.77059074629481,False,False,False,False
TBX5-AS1,0.0197366666666666,1.01377441991587,-0.26384,0.0540399999999999,0.26901,0.128794369666631,0.900314244585356,0.993985766323137,0.9101945139746853,-4.77059147836928,False,False,False,False
RNU5E-1,0.01898,1.01324285353318,0.229380000000001,-0.206630000000001,0.0341899999999997,0.128792171518808,0.900315935532232,0.993985766323137,0.8941628908802923,-4.77059157226899,False,False,False,False
DNAH6,0.0193966666666667,1.01353553180686,-0.23277,0.26156,0.0294,0.128736213283208,0.900358982134972,0.993985766323137,0.9043852644239672,-4.77059396213693,False,False,False,False
LINC01096,0.0190166666666668,1.01326860582943,-0.23139,0.19189,0.0965500000000001,0.128695047221151,0.900390649884525,0.993985766323137,0.895676992146743,-4.77059571960081,False,False,False,False
PPP3R1,-0.0204466666666665,1.01427345606768,0.29861,-0.320279999999999,-0.0396700000000001,-0.128677879780945,0.900403856308215,0.993985766323137,0.91945404811455,-4.77059645234909,False,False,False,False
ACKR4,-0.0210333333333333,1.01468599053449,-0.3944,0.0571,0.2742,-0.128645570905272,0.900428710695375,0.993985766323137,0.9246881689558655,-4.77059783110736,False,False,False,False
LOC100128840,0.0213966666666667,1.014941564762,-0.2222,0.43498,-0.14859,0.128551115845849,0.900501373199565,0.993985766323137,0.9274111311328814,-4.77060185993633,False,False,False,False
BUB1,-0.0270566666666667,1.01893121775778,0.4425,-0.69949,0.17582,-0.128541423174722,0.900508829644817,0.993985766323137,0.9446169542568307,-4.77060227319528,False,False,False,False
CSPG5,0.0187766666666667,1.01310005722275,-0.19603,0.21524,0.0371199999999998,0.128533115236386,0.900515220841416,0.993985766323137,0.8891866624468415,-4.7706026273898,False,False,False,False
MIR98,-0.02901,1.02031173148595,-0.18709,0.70532,-0.60526,-0.128494339156239,0.900545050911407,0.993985766323137,0.94700043300644,-4.77060428023969,False,False,False,False
ADPRH,0.01765,1.01230918981683,0.05227,-0.0881000000000001,0.0887800000000001,0.128486382455593,0.900551171945963,0.993985766323137,0.7744805692762108,-4.77060461933676,False,False,False,False
LOC105374492,-0.0178433333333334,1.01244485689731,0.0622199999999999,0.04608,-0.16183,-0.128194429892929,0.90077577381452,0.994125001647377,0.8277262885458353,-4.77061704728069,False,False,False,False
STIM1,0.02323,1.01623214172221,-0.46322,0.41824,0.11467,0.128107744494952,0.900842463504884,0.994125001647377,0.9365914563326663,-4.77062073192653,False,False,False,False
ZNF205,0.0176733333333334,1.01232556246532,0.13916,-0.0430700000000002,-0.0430699999999997,0.128075284671861,0.900867436036619,0.994125001647377,0.7984870250150125,-4.77062211102492,False,False,False,False
LOC101929555,-0.0175333333333333,1.01222733054632,0.0055999999999999,0.0524000000000001,-0.1106,-0.128053422700285,0.900884255317518,0.994125001647377,0.7521195399170374,-4.77062303966386,False,False,False,False
TRAF5,0.0183633333333333,1.01280984478582,0.0997000000000003,-0.18681,0.1422,0.128028884310612,0.900903133735017,0.994125001647377,0.8753022071257078,-4.77062408180231,False,False,False,False
LRRC8D,0.02036,1.01421252769628,0.0860599999999998,0.29317,-0.31815,0.128015458202185,0.900913463033962,0.994125001647377,0.9200542176927612,-4.77062465192131,False,False,False,False
KRT12,0.0176833333333333,1.01233257939573,0.09543,0.06345,-0.10583,0.127993638422575,0.90093024999728,0.994125001647377,0.8036508935918691,-4.77062557833785,False,False,False,False
NRXN2,-0.0175633333333334,1.01224837944077,0.06924,-0.00872,-0.11321,-0.12793967745307,0.900971764884103,0.994125001647377,0.7712590503947641,-4.77062786871972,False,False,False,False
MOBP,-0.02194,1.01532387385852,-0.23243,0.4306,-0.26399,-0.1278007563654,0.901078645321666,0.994125001647377,0.9316519509810198,-4.77063376083036,False,False,False,False
LINC01219,-0.0213033333333333,1.01487590652335,-0.35569,-0.0710599999999999,0.36284,-0.127774050478675,0.901099192024662,0.994125001647377,0.9280798488672276,-4.77063489278774,False,False,False,False
NAV2-AS5,-0.0175966666666667,1.01227176761464,0.08173,-0.01498,-0.11954,-0.127749448397605,0.901118120191822,0.994125001647377,0.7906444302628813,-4.77063593536502,False,False,False,False
PKD1,-0.0204200000000001,1.01425470848664,0.30058,-0.33397,-0.0278700000000001,-0.127650240890967,0.901194448397918,0.994125001647377,0.9214346159457039,-4.77064013751683,False,False,False,False
C4orf47,-0.01899,1.01324987682179,0.03767,0.17853,-0.27317,-0.127638738732732,0.901203297990118,0.994125001647377,0.8998739643208757,-4.77064062450609,False,False,False,False
SNORA36B,0.0186866666666667,1.01303685872368,0.26036,-0.11729,-0.0870100000000003,0.127590833331439,0.901240155859492,0.994125001647377,0.8915780967357331,-4.77064265230119,False,False,False,False
SSNA1,-0.0192166666666667,1.01340908442189,-0.0597400000000001,-0.24329,0.24538,-0.127589675476919,0.901241046702643,0.994125001647377,0.9050841632211079,-4.77064270130282,False,False,False,False
MAL,0.0246566666666668,1.01723758055433,-0.24769,0.6152,-0.29354,0.127532568914695,0.901284984173496,0.994125001647377,0.9411146254735661,-4.77064511756493,False,False,False,False
LOC105376594,-0.0173666666666667,1.0121104002139,0.00336,-0.09319,0.03773,-0.12744258507819,0.901354217955214,0.994125001647377,0.7009776797719758,-4.77064892273072,False,False,False,False
LRRD1,0.0173066666666667,1.01206830860096,0.0439,-0.04504,0.05306,0.127421766410958,0.901370236013485,0.994125001647377,0.6357143775712408,-4.7706498027139,False,False,False,False
MIR3688-1,-0.01824,1.01272326524441,-0.14797,-0.08894,0.18219,-0.127400700822861,0.90138644410266,0.994125001647377,0.8741306839785639,-4.77065069298873,False,False,False,False
C18orf61,0.0176,1.01227410646175,-0.07433,0.13903,-0.0119,0.127308640490335,0.901457276874074,0.994125001647377,0.8071858475780688,-4.7706545819298,False,False,False,False
BCAR3,0.0198400000000002,1.01384703432071,-0.31084,0.15459,0.21577,0.127292909356911,0.901469380765264,0.994125001647377,0.9159292514931092,-4.77065524618677,False,False,False,False
MDC1,0.0210266666666667,1.01468130170044,-0.25768,-0.0963800000000004,0.41714,0.127247375789388,0.901504415477136,0.994125001647377,0.9271168524090704,-4.77065716841032,False,False,False,False
C4orf3,0.0201833333333334,1.01408833888905,-0.32153,0.10546,0.27662,0.127229421057605,0.901518230376857,0.994125001647377,0.9200143916160202,-4.77065792619087,False,False,False,False
PMEL,0.0199533333333333,1.0139266819066,0.34812,-0.0631999999999999,-0.22506,0.127186692629768,0.901551107028916,0.994125001647377,0.9175814572653188,-4.77065972911933,False,False,False,False
LIPJ,-0.0202666666666667,1.01414691662024,-0.35628,0.26336,0.03212,-0.127175199326501,0.90155995038672,0.994125001647377,0.9209774188282152,-4.77066021397719,False,False,False,False
FAM150B,-0.0174033333333334,1.01213612372803,-0.0337100000000001,0.0731999999999999,-0.0916999999999999,-0.127115414779193,0.901605950982415,0.994125001647377,0.7530841233700534,-4.77066273535271,False,False,False,False
C19orf54,0.0200966666666667,1.01402742163781,0.29354,0.0748,-0.30805,0.127085476988418,0.901628986448446,0.994125001647377,0.9194317047260425,-4.77066399751731,False,False,False,False
SCYL3,0.0198466666666666,1.01385171929962,-0.17441,-0.12019,0.35414,0.127030200771761,0.901671518679925,0.994125001647377,0.9166958069269738,-4.77066632716271,False,False,False,False
PIK3CG,-0.0178466666666669,1.01244719614434,0.148849999999999,-0.0972,-0.10519,-0.126969542818337,0.901718192264224,0.994125001647377,0.8503554152988081,-4.77066888246493,False,False,False,False
HRH2,0.0197700000000001,1.01379784334916,-0.28561,0.05945,0.28547,0.126888391611678,0.901780635113644,0.994125001647377,0.9161063379378154,-4.7706722991773,False,False,False,False
LOC105377249,0.0190733333333333,1.01330840612011,0.01011,0.2679,-0.22079,0.12687653911461,0.90178975523099,0.994125001647377,0.9048790803100302,-4.77067279802171,False,False,False,False
LOC105374667,-0.01933,1.01348869760255,-0.25363,0.26344,-0.0678,-0.126785633644135,0.90185970458752,0.994125001647377,0.9099795621913868,-4.77067662248441,False,False,False,False
LINC00365,-0.0182933333333332,1.01276070413781,-0.22622,0.0288000000000002,0.14254,-0.126725436604431,0.901906025109807,0.994125001647377,0.8821806777731619,-4.77067915352036,False,False,False,False
RPS6KC1,-0.0174833333333334,1.01219225002821,-0.13614,0.0217399999999999,0.06195,-0.12672403733599,0.901907101825963,0.994125001647377,0.7996479666783415,-4.77067921233959,False,False,False,False
LINC01276,-0.0171433333333333,1.01195373474531,-0.03555,0.0206500000000001,-0.03653,-0.126687854405543,0.90193494412371,0.994125001647377,0.46009519585744857,-4.77068073309018,False,False,False,False
P4HA2-AS1,-0.0179733333333333,1.01253609153653,0.06589,0.0838900000000001,-0.2037,-0.126682962693035,0.901938708244167,0.994125001647377,0.8646140946504852,-4.7706809386533,False,False,False,False
CELA3B,-0.0210666666666668,1.01470943502978,-0.12306,0.37812,-0.31826,-0.126669512497121,0.901949058039387,0.994125001647377,0.9283584735777025,-4.7706815038266,False,False,False,False
NRP1,-0.0187266666666667,1.01306494645876,0.05765,-0.27003,0.1562,-0.126628086339262,0.90198093518852,0.994125001647377,0.8977555468997757,-4.77068324416685,False,False,False,False
GYS2,-0.0180233333333334,1.01257118397149,0.16363,-0.05345,-0.16425,-0.126607444020701,0.901996819382605,0.994125001647377,0.8687950697191058,-4.77068411115305,False,False,False,False
CAMTA1-IT1,-0.0183666666666667,1.01281218487616,0.14325,-0.23862,0.0402699999999999,-0.126487236947757,0.902089319230607,0.994136646860947,0.886876492107475,-4.77068915711011,False,False,False,False
DDX25,0.01815,1.01266009025012,-0.0318100000000001,-0.13144,0.2177,0.126469008648686,0.902103346119439,0.994136646860947,0.877336525062772,-4.77068992186714,False,False,False,False
CIDEA,0.0174366666666666,1.01215950930821,-0.0684300000000002,-0.0112399999999999,0.13198,0.126460055718469,0.902110235516824,0.994136646860947,0.7974293108205991,-4.77069029744168,False,False,False,False
SIX2,-0.0172533333333333,1.01203089530346,0.0391499999999998,-0.10492,0.0140100000000003,-0.12628470893916,0.902245168907323,0.994136646860947,0.7352130953319667,-4.77069764789369,False,False,False,False
RAB4A,0.0232633333333334,1.01625562194159,-0.04739,-0.40113,0.51831,0.126263887229263,0.902261191913196,0.994136646860947,0.9386812786725341,-4.77069852005625,False,False,False,False
LOC105374250,-0.01873,1.0130672871385,-0.08205,-0.20805,0.23391,-0.126220022268387,0.902294947628185,0.994136646860947,0.8997553967734984,-4.77070035696761,False,False,False,False
LOC105370232,0.01807,1.01260393800809,0.022,-0.16092,0.19313,0.126134847914431,0.902360493045092,0.994136646860947,0.8759711945499653,-4.77070392195995,False,False,False,False
ZBED8,-0.0175866666666666,1.01226475110574,0.1072,-0.0067399999999999,-0.15322,-0.126011467768841,0.902455440884585,0.994136646860947,0.837210813365475,-4.77070908182203,False,False,False,False
NETO2,0.01979,1.01381189766891,0.31482,-0.28032,0.0248699999999999,0.125912658906006,0.902531480943455,0.994136646860947,0.9188255715778726,-4.77071321047245,False,False,False,False
KRTAP12-1,0.0170666666666667,1.0118999596535,-0.02124,0.00572,0.06672,0.125880642168283,0.902556120199144,0.994136646860947,0.5792273320570793,-4.77071454757597,False,False,False,False
MIR99A,-0.0188799999999999,1.01317262332449,-0.29451,0.0803700000000003,0.1575,-0.125854903783785,0.902575927875856,0.994136646860947,0.9048040580258747,-4.77071562223377,False,False,False,False
MGAT5B,-0.0176866666666668,1.01233491838334,-0.0685500000000001,0.14579,-0.1303,-0.125798685869186,0.902619192154488,0.994136646860947,0.8521516508006617,-4.7707179687473,False,False,False,False
CCDC178,-0.0170566666666666,1.01189294572177,0.0271600000000001,-0.06457,-0.01376,-0.125786652049603,0.902628453205937,0.994136646860947,0.5861644418556353,-4.77071847089875,False,False,False,False
LOC102724392,0.01714,1.01195139663841,0.01491,0.0880799999999999,-0.05157,0.125711973135954,0.902685925352152,0.994136646860947,0.7121915766121676,-4.77072158605893,False,False,False,False
MIR933,-0.02408,1.01683105681507,-0.524559999999999,0.48116,-0.0288400000000006,-0.125684467523132,0.902707093547732,0.994136646860947,0.9414543196514686,-4.77072273296609,False,False,False,False
SRP14-AS1,0.0195533333333333,1.01364560070619,-0.166,0.35109,-0.12643,0.125476084419979,0.902867466876137,0.994136646860947,0.9170765721218374,-4.77073141385378,False,False,False,False
SLC4A2,0.0196366666666665,1.01370415286308,0.34011,-0.23394,-0.0472600000000001,0.125462724622808,0.902877748843052,0.994136646860947,0.9181417592224822,-4.77073196991185,False,False,False,False
VGLL1,-0.0186566666666667,1.01301579343343,-0.17325,0.24744,-0.13016,-0.125366475601902,0.902951824577248,0.994136646860947,0.90175427078297,-4.77073597422453,False,False,False,False
CCDC42,-0.01696,1.01182514688811,-0.0462399999999998,0.0153699999999999,-0.0200100000000001,-0.125361938439026,0.902955316519509,0.994136646860947,0.4423359864077545,-4.77073616291176,False,False,False,False
PCAT4,-0.0173833333333333,1.01212209263928,0.0158900000000001,-0.1472,0.07916,-0.12535704438134,0.90295908314163,0.994136646860947,0.8206621128872246,-4.77073636643358,False,False,False,False
TYW3,-0.0196000000000001,1.01367838949737,0.31346,-0.14017,-0.23209,-0.125308950177688,0.90299609810331,0.994136646860947,0.9180889822543803,-4.77073836603474,False,False,False,False
ROBO3,-0.0183733333333334,1.01281686507304,-0.06681,0.21373,-0.20204,-0.125250659846239,0.903040960688626,0.994136646860947,0.8944852416747151,-4.77074078853531,False,False,False,False
KRTAP4-9,-0.01711,1.01193035391948,0.0501200000000001,-0.10089,-0.00056,-0.125239426526162,0.903049606345607,0.994136646860947,0.7369364600836874,-4.77074125525452,False,False,False,False
ZPBP2,0.01873,1.0130672871385,0.27746,-0.02934,-0.19193,0.125191006288335,0.903086872843523,0.994136646860947,0.9042032550177588,-4.77074326653031,False,False,False,False
SNORD114-14,0.0196200000000001,1.01369244216113,0.11549,0.25586,-0.31249,0.12500093104285,0.903233166132198,0.994136646860947,0.9191004709424492,-4.77075115438472,False,False,False,False
LOC105375004,0.01863,1.01299706909872,-0.22213,0.03155,0.24647,0.124888575435417,0.90331964354535,0.994136646860947,0.9031841296733149,-4.77075581138048,False,False,False,False
CRIP1,-0.0202800000000001,1.01415628937123,0.12751,-0.4024,0.21405,-0.124885727469409,0.903321835573873,0.994136646860947,0.9257831245811048,-4.77075592937091,False,False,False,False
LOC105376077,-0.02033,1.01419143795893,0.28771,0.03085,-0.37955,-0.124867257157924,0.903336051863389,0.994136646860947,0.926220863498904,-4.77075669452579,False,False,False,False
CHRDL2,-0.0184033333333333,1.01283792622665,0.02295,0.17659,-0.25475,-0.124858847809372,0.90334252441021,0.994136646860947,0.8974466349491268,-4.7707570428559,False,False,False,False
LOC105372589,0.0202333333333334,1.01412348512173,-0.13857,0.40158,-0.20231,0.124823219338252,0.903369947182413,0.994136646860947,0.9255196464368303,-4.77075851839154,False,False,False,False
DIO2,0.0169966666666667,1.01185086315232,-0.03278,0.09092,-0.0071499999999999,0.124811999917102,0.903378582653352,0.994136646860947,0.6962312507220687,-4.77075898295167,False,False,False,False
HAO2-IT1,0.02276,1.01590112837516,0.12083,-0.47178,0.41923,0.124800541452792,0.903387402127134,0.994136646860947,0.938652814820292,-4.77075945736697,False,False,False,False
LOC102724168,0.0170133333333333,1.01186255257939,-0.01354,0.09868,-0.0341,0.124726959036741,0.903444038163652,0.994136646860947,0.7200992563139179,-4.77076250287103,False,False,False,False
KRTAP9-2,-0.0222566666666667,1.01554675846433,-0.49514,0.35083,0.0775399999999999,-0.124712936706824,0.903454831149785,0.994136646860947,0.9369862476430662,-4.77076308303894,False,False,False,False
DDX1,-0.02844,1.01990869217639,0.0224799999999998,-0.73249,0.62469,-0.12469984258545,0.903464909712759,0.994136646860947,0.9488455159944953,-4.77076362474406,False,False,False,False
TMCO4,-0.0194666666666667,1.01358471005066,0.19966,0.0906399999999998,-0.3487,-0.124650534690658,0.903502862229782,0.994136646860947,0.9181444975539405,-4.77076566410923,False,False,False,False
ARMC10,0.0220733333333333,1.01541771404553,0.47644,-0.36383,-0.0463900000000002,0.124597370814254,0.903543783003354,0.994136646860947,0.936413816277161,-4.77076786205866,False,False,False,False
LOC105375233,0.0168499999999998,1.01174800201689,0.0086499999999998,0.0487599999999997,-0.00686,0.12458170695828,0.903555839689052,0.994136646860947,0.41623112170115745,-4.77076850947027,False,False,False,False
MIR493,0.0172833333333333,1.01205194011312,0.06313,-0.11922,0.10794,0.124438271929518,0.903666244817953,0.994136646860947,0.8267325177013398,-4.77077443410049,False,False,False,False
ABCC2,-0.0184966666666666,1.01290345261647,-0.08337,-0.20907,0.23695,-0.124430939025119,0.903671889176084,0.994136646860947,0.9019706733693154,-4.77077473680615,False,False,False,False
