miRNA,logFC,FC_abs,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,B,consistent_direction,FDR_significant,moderated_only_candidate,exploratory_candidate
hsa-miR-6776-3p,-0.07183,1.05104905140374,-0.0826299999999999,0.07132,-0.20418,-0.589604850925208,0.570911137878151,0.978898399372227,0.4626354885793512,-5.56987414639592,False,False,False,False
hsa-miR-30b-5p,0.144953333333333,1.10569488697478,0.877599999999999,-0.135059999999999,-0.30768,0.600144900442665,0.570964935365892,0.978898399372227,0.7328308160171573,-5.55735108767499,False,False,False,False
hsa-mir-4303,-0.0809333333333333,1.05770208627453,-0.25009,-0.2181,0.22539,-0.588413676452777,0.57167407545072,0.978898399372227,0.6505443033224274,-5.5705489047038,False,False,False,False
hsa-miR-7112-3p,-0.0742566666666667,1.05281844263698,-0.08839,-0.24846,0.11408,-0.58807323445945,0.571892231422371,0.978898399372227,0.5523765946099106,-5.57074152420588,False,False,False,False
hsa-miR-3925-3p,-0.0727166666666667,1.05169521470844,-0.18466,-0.14097,0.10748,-0.58792032036054,0.571990234386688,0.978898399372227,0.5079660961592654,-5.57082800872258,False,False,False,False
hsa-mir-4680,0.08154,1.05814695335619,-0.0116400000000001,0.3896,-0.13334,0.587632892841646,0.572174472904472,0.978898399372227,0.6571640847667001,-5.57099051520096,False,False,False,False
hsa-miR-26b-3p,-0.0692766666666668,1.04919051230357,-0.0028100000000002,-0.16514,-0.0398800000000001,-0.587449927797746,0.572291769312346,0.978898399372227,0.29379993578645286,-5.5710939226326,True,False,False,False
hsa-mir-6822,-0.0733066666666667,1.05212540061418,0.121,-0.18778,-0.15314,-0.586976393188379,0.572595408831337,0.978898399372227,0.5311956395704076,-5.57136141643729,False,False,False,False
hsa-miR-5591-5p,0.0700666666666667,1.04976519195448,0.11193,0.15244,-0.05417,0.586285698074094,0.573038458494485,0.978898399372227,0.38310271762251297,-5.57175122825248,False,False,False,False
hsa-miR-3928-5p,-0.07542,1.05366773697387,-0.07589,0.12686,-0.27723,-0.586042102250305,0.573194760205025,0.978898399372227,0.5842155095917511,-5.5718886079116,False,False,False,False
hsa-miR-9-5p,0.08268,1.05898341859314,0.35989,0.10488,-0.21673,0.585583498024597,0.573489085765588,0.978898399372227,0.6692734025118345,-5.57214710337811,False,False,False,False
hsa-mir-103a-1,-0.0738033333333332,1.05248767092042,-0.25634,-0.0702999999999998,0.10523,-0.584941784280135,0.573901070995049,0.978898399372227,0.5528456670711713,-5.57250849941734,False,False,False,False
hsa-miR-541-3p,0.0836766666666667,1.0597152559537,-0.12567,-0.0514399999999999,0.42814,0.584723687739268,0.574041128538468,0.978898399372227,0.6773245768210066,-5.57263124311582,False,False,False,False
hsa-miR-4760-5p,0.0748966666666666,1.05328559145274,-0.0622800000000001,0.30199,-0.01502,0.584190247738233,0.5743837746998,0.978898399372227,0.5797852508023125,-5.57293128431687,False,False,False,False
hsa-miR-373-5p,-0.0700933333333332,1.04978459591469,-0.15273,-0.12104,0.06349,-0.583851827951619,0.574601212453712,0.978898399372227,0.40766042970151944,-5.57312150374464,False,False,False,False
hsa-miR-3688-5p,-0.0841266666666666,1.06004584989867,0.26873,-0.29207,-0.22904,-0.583375616830647,0.57490726061242,0.978898399372227,0.6820159599039468,-5.57338900243902,False,False,False,False
hsa-miR-19a-5p,0.0818,1.05833766795091,-0.12016,0.40659,-0.04103,0.582606555004259,0.575401709130351,0.978898399372227,0.6673782636460892,-5.57382058066699,False,False,False,False
hsa-miR-7704,-0.0768233333333329,1.05469315565286,0.185440000000002,-0.21668,-0.19923,-0.582077309821654,0.575742112128803,0.978898399372227,0.6175225752811837,-5.57411727736519,False,False,False,False
hsa-mir-548f-2,0.0681433333333333,1.04836662671632,-0.0125599999999999,0.10291,0.11408,0.581687765106267,0.575992733830216,0.978898399372227,0.2343360001060356,-5.57433549991859,False,False,False,False
hsa-miR-6128,0.07613,1.05418641083505,-0.0959699999999999,0.32436,0.0,0.580987192176347,0.576443615695919,0.978898399372227,0.6101781764673397,-5.57472762384591,False,False,False,False
hsa-miR-5010-3p,0.0690400000000001,1.04901841213794,0.18381,0.0233100000000002,0.0,0.580872834522028,0.576517233907485,0.978898399372227,0.3546016557968624,-5.57479159094188,False,False,False,False
hsa-mir-4775,0.0678566666666666,1.04815833466456,0.03817,0.0244199999999999,0.14098,0.580678200431167,0.576642542500147,0.978898399372227,0.20631669715263712,-5.57490043497126,True,False,False,False
hsa-miR-4442,0.101573333333333,1.07294292432549,-0.35677,0.104,0.55749,0.581672525066188,0.576767916001647,0.978898399372227,0.7374164612090988,-5.57361863833223,False,False,False,False
hsa-mir-2116,0.07172,1.05096891597326,0.12064,-0.10331,0.19783,0.580408524185607,0.576816189627601,0.978898399372227,0.5103559370124804,-5.57505118920081,False,False,False,False
hsa-miR-6717-5p,-0.0764033333333333,1.05438615615553,0.13529,-0.05183,-0.31267,-0.580269681191413,0.576905603368413,0.978898399372227,0.6159816400144409,-5.57512878012524,False,False,False,False
hsa-mir-5192,0.0759766666666666,1.05407437515031,0.2245,-0.17643,0.17986,0.580132466956928,0.576993975814537,0.978898399372227,0.6100382021037805,-5.57520544414386,False,False,False,False
hsa-mir-4312,-0.0693366666666668,1.04923414781767,-0.0680900000000002,-0.17984,0.03992,-0.580035421269009,0.577056482388579,0.978898399372227,0.3885148272793057,-5.57525965526743,False,False,False,False
hsa-miR-4304,0.0771666666666667,1.05494418195963,0.2811,0.1306,-0.1802,0.579859072908058,0.577170077049534,0.978898399372227,0.6272121551786309,-5.57535814476335,False,False,False,False
hsa-miR-7849-3p,-0.06872,1.04878575821152,0.03249,-0.15573,-0.0829200000000001,-0.579816556662068,0.577197465726221,0.978898399372227,0.3365175494359411,-5.57538188572936,False,False,False,False
hsa-mir-8052,0.0681,1.04833513805313,0.09592,-0.022,0.13038,0.57887308914234,0.577805427918216,0.978898399372227,0.2779195226665689,-5.57590830560656,False,False,False,False
hsa-miR-1207-5p,0.17887,1.13199689425559,-0.60888,0.911700000000001,0.23379,0.595923017452168,0.577962489454214,0.978898399372227,0.7236233046431134,-5.5556464087133,False,False,False,False
hsa-miR-8079,0.0712766666666667,1.05064600783404,-0.0517999999999998,0.02298,0.24265,0.578382365852138,0.578121786981475,0.978898399372227,0.504554395881109,-5.57618180070768,False,False,False,False
hsa-miR-2116-5p,0.0700733333333333,1.04977004291091,-0.07995,0.11862,0.17155,0.577469082248607,0.578710819066385,0.978898399372227,0.45662772977624383,-5.57669023606932,False,False,False,False
hsa-mir-7162,0.07027,1.04991315621049,-0.08389,0.18669,0.10801,0.576325654752309,0.57944875626534,0.978898399372227,0.4740758969081865,-5.57732575755554,False,False,False,False
hsa-miR-582-5p,0.0699833333333334,1.04970455689045,-0.0588599999999999,0.20828,0.06053,0.576221318917329,0.579516117866938,0.978898399372227,0.4606494459811472,-5.57738369036336,False,False,False,False
hsa-miR-4640-3p,0.0703533333333333,1.04997380332404,0.14284,-0.0923499999999999,0.16057,0.576149987087603,0.579562173836405,0.978898399372227,0.4790524049810061,-5.57742329205957,False,False,False,False
hsa-mir-98,-0.0685466666666667,1.04865975887964,0.0491900000000001,-0.10748,-0.14735,-0.575469343049235,0.58000173956965,0.978898399372227,0.3714896119256697,-5.57780094309655,False,False,False,False
hsa-miR-548aj-3p,-0.07081,1.05030621171193,0.10371,-0.16944,-0.1467,-0.575273356108375,0.580128343984714,0.978898399372227,0.5033640819711858,-5.5779096093463,False,False,False,False
hsa-miR-6838-3p,-0.0691166666666666,1.04907415980437,-0.17232,0.0602500000000001,-0.09528,-0.575084225745668,0.580250533728379,0.978898399372227,0.41863676797170984,-5.57801444175377,False,False,False,False
hsa-miR-15a-5p,-0.0989099999999995,1.07096401089588,0.413670000000001,-0.40279,-0.30761,-0.575343206840681,0.580667647315939,0.978898399372227,0.7381299922503304,-5.5773189911916,False,False,False,False
hsa-mir-135a-2,-0.0776966666666667,1.05533180589583,-0.12315,-0.30241,0.19247,-0.574387549662592,0.580700752331186,0.978898399372227,0.644948453872437,-5.57840032731919,False,False,False,False
hsa-mir-548ap,0.0673933333333333,1.04782176407622,0.0550299999999999,-0.0004299999999999,0.14758,0.574169710513224,0.580841568097202,0.978898399372227,0.258896792434157,-5.57852089937713,False,False,False,False
hsa-mir-6716,0.0677266666666667,1.04806389028049,0.0393,0.16388,0.0,0.574168670485795,0.58084224043809,0.978898399372227,0.30393081386846504,-5.5785214749226,False,False,False,False
hsa-miR-150-3p,-0.10632,1.07647886895899,0.21793,-0.674,0.13711,-0.576254553036743,0.580923253251833,0.978898399372227,0.7447671349221785,-5.57601504000216,False,False,False,False
hsa-miR-6083,0.0715733333333333,1.05086207823666,0.14879,0.18802,-0.12209,0.573246182021728,0.581438766704585,0.978898399372227,0.5392612628346514,-5.57903159849462,False,False,False,False
hsa-miR-3658,-0.0747566666666666,1.05318338494059,-0.17655,0.17364,-0.22136,-0.572803605412959,0.581725079046529,0.978898399372227,0.6101644351597233,-5.57927607030377,False,False,False,False
hsa-mir-320d-2,0.0805800000000001,1.05744307405606,-0.0878299999999999,-0.0814299999999999,0.411,0.572528250020768,0.581903251825056,0.978898399372227,0.673977934405233,-5.57942808455053,False,False,False,False
hsa-miR-769-5p,0.06677,1.04736913816716,0.11172,0.09378,-0.00519,0.571533652260687,0.582547072891277,0.978898399372227,0.20764136672594974,-5.57997660921238,False,False,False,False
hsa-miR-4676-3p,0.07875,1.05610260085941,0.21468,0.25094,-0.22937,0.571465536973416,0.582591179573561,0.978898399372227,0.6607672001752971,-5.58001414304924,False,False,False,False
hsa-miR-6786-3p,-0.0728133333333333,1.0517656850947,-0.23889,0.13789,-0.11744,-0.571041939417491,0.582865513134991,0.978898399372227,0.5793179996112316,-5.5802474675409,False,False,False,False
hsa-miR-133a-3p,0.0690033333333334,1.04899175125773,0.21468,0.00703,-0.0146999999999999,0.571026532684087,0.582875492311403,0.978898399372227,0.4448738165057956,-5.58025595083018,False,False,False,False
hsa-miR-4761-5p,0.0707666666666666,1.05027466479151,-0.00818,-0.0354400000000001,0.25592,0.570583858580459,0.583162259465966,0.978898399372227,0.5258204879538753,-5.58049960728332,False,False,False,False
hsa-mir-6133,-0.0665666666666667,1.0472215324396,-0.01339,-0.13021,-0.0561,-0.570570758981474,0.583170746659847,0.978898399372227,0.19039871345243198,-5.58050681491574,True,False,False,False
hsa-mir-127,0.08068,1.05751637296491,0.01088,0.39962,-0.16846,0.570468579397333,0.583236950874054,0.978898399372227,0.6778749869867774,-5.5805630307277,False,False,False,False
hsa-mir-4780,0.07116,1.05056104849886,0.22213,-0.1102,0.10155,0.570239988105287,0.5833850748341,0.978898399372227,0.540019044734473,-5.58068876059577,False,False,False,False
hsa-mir-6879,0.07082,1.05031349190506,0.16544,0.16446,-0.11744,0.570012125929794,0.583532747034832,0.978898399372227,0.5303290761813433,-5.58081404339745,False,False,False,False
hsa-miR-4747-3p,-0.0692166666666667,1.04914687860419,0.04271,-0.0332000000000001,-0.21716,-0.569988195964087,0.583548256690483,0.978898399372227,0.46430434892004074,-5.58082719786411,False,False,False,False
hsa-mir-6502,-0.06743,1.04784839522036,-0.1723,-0.00153,-0.0284599999999999,-0.569860461109982,0.583631048945835,0.978898399372227,0.3312455307350884,-5.58089740601541,True,False,False,False
hsa-miR-3648,-0.176233333333333,1.12992994826941,0.06195,-1.02947,0.43882,-0.586595152132894,0.583730770876326,0.978898399372227,0.7276560794474314,-5.56118396342571,False,False,False,False
hsa-mir-7973-1,0.0883500000000001,1.06315356573868,-0.33771,0.29749,0.30527,0.569124832641631,0.584107978091819,0.978898399372227,0.7186068446007221,-5.58130145545664,False,False,False,False
hsa-mir-5100,-0.0924366666666667,1.06616938927643,0.23734,0.02982,-0.54447,-0.569285769125394,0.584108665412282,0.978898399372227,0.7307798389983602,-5.5811142773977,False,False,False,False
hsa-mir-4480,0.0670666666666666,1.04758453466578,0.16106,0.0,0.0401399999999998,0.569044561807685,0.584160033009349,0.978898399372227,0.30016705321820947,-5.58134551581205,False,False,False,False
hsa-mir-5188,0.0672433333333333,1.04771282553438,-0.00726,0.16788,0.04111,0.568682609722878,0.584394787509103,0.978898399372227,0.32674067785131217,-5.58154411904464,False,False,False,False
hsa-miR-345-3p,0.0720666666666667,1.05122148471258,0.23563,0.11132,-0.13075,0.568331649162677,0.58462246285061,0.978898399372227,0.5718833749871699,-5.58173658039888,False,False,False,False
hsa-miR-7-1-3p,0.0753133333333333,1.05358983619281,-0.04529,-0.0709199999999999,0.34215,0.568188112653687,0.584715592037958,0.978898399372227,0.6297768343073971,-5.58181526216192,False,False,False,False
hsa-miR-4715-3p,-0.0733433333333334,1.05215214113834,0.0220100000000001,-0.30887,0.06683,-0.568166560232594,0.584729576360847,0.978898399372227,0.5989859145123286,-5.5818270748794,False,False,False,False
hsa-miR-7153-5p,-0.0663533333333333,1.04706668977572,-0.0741099999999999,-0.12495,0.0,-0.567993237611714,0.584842043727677,0.978898399372227,0.20889740795700545,-5.58192205672027,False,False,False,False
hsa-miR-4427,0.07949,1.05664444537111,0.30234,0.17272,-0.23659,0.567923536844245,0.58488727524268,0.978898399372227,0.6729448107879985,-5.58196024565584,False,False,False,False
hsa-mir-424,0.06565,1.04655635501892,0.07755,0.07707,0.04233,0.567825304578404,0.584951025221986,0.978898399372227,0.030130617507167598,-5.5820140596429,True,False,False,False
hsa-mir-640,0.0717966666666667,1.05102476729473,-0.13584,0.21251,0.13872,0.567624944703182,0.585081065025056,0.978898399372227,0.5679815568249711,-5.58212379506975,False,False,False,False
hsa-mir-548c,0.0737,1.05241228897104,0.0241100000000001,0.30641,-0.10942,0.566954395925784,0.585516387967287,0.978978343486503,0.608732834339488,-5.58249079021295,False,False,False,False
hsa-mir-4755,-0.0696333333333334,1.04944992786449,-0.24146,0.0084899999999998,0.02407,-0.566851106649164,0.585583459634056,0.978978343486503,0.5032706897606901,-5.58254728559098,False,False,False,False
hsa-mir-5582,0.0707933333333333,1.05029407816886,0.26779,-0.03698,-0.0184300000000002,0.566026873815626,0.586118832985049,0.978978343486503,0.5474675420950917,-5.58299777124199,False,False,False,False
hsa-miR-645,0.08167,1.05824230635727,0.32363,-0.26566,0.18704,0.565514174717365,0.586451988112533,0.978978343486503,0.6915334212551248,-5.58327768372368,False,False,False,False
hsa-mir-3118-2,-0.0660466666666667,1.04684414355669,0.00618,-0.10717,-0.0971500000000001,-0.565385540590513,0.586535591724912,0.978978343486503,0.20987094136186255,-5.58334787604076,False,False,False,False
hsa-miR-7114-3p,0.0780766666666666,1.05560981260815,-0.23311,0.2198,0.24754,0.565066369205386,0.58674306016144,0.978978343486503,0.6659935611057719,-5.58352197621081,False,False,False,False
hsa-miR-125b-5p,0.47945,1.39421204823952,2.4831,-0.30995,-0.7348,0.601737108545929,0.586828947307387,0.978978343486503,0.6815857617472447,-5.540051026805,False,False,False,False
hsa-miR-3683,-0.0686966666666666,1.04876879588123,-0.14573,0.08809,-0.14845,-0.564825046233026,0.58689995218967,0.978978343486503,0.4732986518560433,-5.5836535519716,False,False,False,False
hsa-mir-6881,-0.0656399999999999,1.04654910086819,-0.0854599999999999,-0.0040899999999999,-0.10737,-0.563500101807381,0.587761752829879,0.980046180623576,0.17188375771215725,-5.5843750263123,True,False,False,False
hsa-miR-135b-3p,0.0743733333333333,1.05290358452863,0.194,0.21821,-0.18909,0.562820304528093,0.588204191515875,0.980399263076219,0.6296833091940686,-5.58474459255549,False,False,False,False
hsa-mir-16-1,-0.06713,1.04763052392544,-0.19317,-0.0082199999999998,0.0,-0.561798342763273,0.58886966767525,0.980399263076219,0.39862586434750863,-5.58529940135686,False,False,False,False
hsa-miR-3074-5p,0.0740133333333333,1.05264088313195,-0.07466,-0.0369600000000001,0.33366,0.561736924475587,0.588909674872758,0.980399263076219,0.6272352403544497,-5.58533271493074,False,False,False,False
hsa-miR-586,-0.0756366666666667,1.05382599066823,-0.0602400000000001,0.16553,-0.3322,-0.559962961122202,0.590065857015507,0.980399263076219,0.651590497742264,-5.58629347419474,False,False,False,False
hsa-mir-6808,0.152736666666667,1.11167622611691,0.89475,-0.48174,0.0451999999999999,0.572473249418047,0.590277560923263,0.980399263076219,0.73992538515498,-5.5715697076415,False,False,False,False
hsa-mir-6085,-0.0793266666666667,1.05652482515662,0.12235,0.0544699999999998,-0.4148,-0.55954553504742,0.59033809502204,0.980399263076219,0.6847840928250037,-5.58651914095907,False,False,False,False
hsa-mir-4325,0.0785466666666666,1.05595376432499,-0.22646,0.33776,0.12434,0.558900915909465,0.590758639116119,0.980399263076219,0.6800681429684632,-5.58686732720404,False,False,False,False
hsa-miR-33b-3p,-0.0697866666666667,1.04956147202497,-0.1472,0.12698,-0.18914,-0.557575576603317,0.591623792703648,0.980399263076219,0.554348475628134,-5.58758203782366,False,False,False,False
hsa-miR-4310,0.0647333333333333,1.04589160010769,0.01491,0.08606,0.0932299999999999,0.557484179534027,0.591683480228718,0.980399263076219,0.12234801521169397,-5.58763126754349,True,False,False,False
hsa-miR-4750-3p,-0.0922366666666667,1.06602159705961,-0.47992,-0.15156,0.35477,-0.557382874398743,0.591852177219903,0.980399263076219,0.7405488450933264,-5.58759009433142,False,False,False,False
hsa-mir-2682,-0.0788333333333334,1.05616360549962,-0.4075,0.0244,0.1466,-0.556952703907959,0.592030629278957,0.980399263076219,0.6852061137446601,-5.58791739189621,False,False,False,False
hsa-mir-548ak,0.0949566666666667,1.06803332771351,0.60249,-0.18243,-0.13519,0.557596749094175,0.592052174154923,0.980399263076219,0.7445552517346266,-5.58715764871636,False,False,False,False
hsa-mir-4311,-0.06436,1.04562098457965,-0.0372000000000001,-0.06673,-0.0891499999999998,-0.556222199958753,0.59250796050603,0.980399263076219,0.05052866762665431,-5.58831025434735,True,False,False,False
hsa-miR-548au-5p,0.0652333333333334,1.04625414133456,0.12263,0.09207,-0.0189999999999999,0.555825344613525,0.592767364380872,0.980399263076219,0.26877775175270935,-5.58852348250306,False,False,False,False
hsa-mir-5687,0.06815,1.04837147120999,0.0236399999999999,-0.05114,0.23195,0.55577140398998,0.592802627352517,0.980399263076219,0.5054792665603457,-5.58855245366696,False,False,False,False
hsa-miR-6512-5p,-0.0656133333333333,1.04652975671207,-0.16511,-0.0317299999999999,0.0,-0.555690412393983,0.592855576683102,0.980399263076219,0.3240658618527466,-5.58859594886693,False,False,False,False
hsa-miR-6823-5p,0.103036666666667,1.07403176821662,-0.30866,-0.03386,0.65163,0.557288495158704,0.593217044524176,0.980399263076219,0.7527608461742198,-5.58642348889987,False,False,False,False
hsa-mir-8084,0.0642099999999999,1.04551227484552,0.03278,0.0765599999999999,0.0832899999999999,0.55480580848847,0.5934340656039,0.980399263076219,0.05577566034279797,-5.58907063023546,True,False,False,False
hsa-miR-619-3p,-0.0768566666666667,1.05471752452062,0.10959,-0.38947,0.04931,-0.554650367481087,0.593535748303294,0.980399263076219,0.6733968801885074,-5.58915396835297,False,False,False,False
hsa-miR-181d-3p,-0.06897,1.04896751468189,0.08382,-0.24339,-0.0473399999999999,-0.554361777491677,0.593724556323687,0.980399263076219,0.5435870665261566,-5.58930863583299,False,False,False,False
hsa-mir-936,-0.0712833333333334,1.05065086286072,-0.27098,0.13219,-0.0750599999999999,-0.554130293159312,0.593876026924295,0.980399263076219,0.602626713109516,-5.5894326443347,False,False,False,False
hsa-miR-92a-3p,-0.10481,1.075352759362,0.464,-0.495900000000001,-0.28253,-0.556770458903285,0.5939345337175,0.980399263076219,0.7531970978944653,-5.58634846319114,False,False,False,False
hsa-miR-622,0.09949,1.07139465215152,0.13793,0.55185,-0.39131,0.555709356127044,0.593935632179988,0.980399263076219,0.7504120720276028,-5.58756652130331,False,False,False,False
hsa-miR-3912-5p,0.0830966666666666,1.05928930916787,0.27974,0.2799,-0.31035,0.553816518417613,0.5940813773157,0.980399263076219,0.7138087040308663,-5.58960066037317,False,False,False,False
hsa-mir-660,-0.11452,1.08261478813226,-0.10606,0.43782,-0.67532,-0.558086568090149,0.59425547142369,0.980399263076219,0.7556559113490172,-5.58453318544173,False,False,False,False
hsa-miR-544b,0.0694033333333334,1.04928263385068,0.24387,0.06954,-0.1052,0.553139938363425,0.594524297292388,0.980399263076219,0.5621492884993486,-5.58996264795122,False,False,False,False
hsa-miR-4792,0.0775933333333333,1.05525622024198,0.3456,0.10608,-0.2189,0.553098084097115,0.59455170287176,0.980399263076219,0.6819959032642534,-5.58998502764176,False,False,False,False
hsa-miR-190a-5p,-0.06742,1.04784113211392,-0.21466,0.0626199999999999,-0.0502199999999999,-0.552846309242527,0.594716575921398,0.980399263076219,0.49046056219259876,-5.59011961997419,False,False,False,False
hsa-mir-4720,0.0730733333333334,1.05195524956468,0.32102,-0.13174,0.02994,0.552436307785161,0.594985115602601,0.980399263076219,0.636604962137379,-5.59033867513673,False,False,False,False
hsa-mir-378i,-0.0750600000000001,1.05340484491974,0.0767,0.06744,-0.36932,-0.5522922606434,0.595079478109922,0.980399263076219,0.6607152861848423,-5.59041560089522,False,False,False,False
hsa-miR-6513-3p,-0.0715733333333333,1.05086207823666,-0.15128,0.16594,-0.22938,-0.552196799608512,0.59514201725992,0.980399263076219,0.6137971576968774,-5.59046656992595,False,False,False,False
hsa-mir-378f,0.0804833333333333,1.05737222327348,-0.14075,0.44285,-0.0606500000000001,0.552148323866847,0.59517377641434,0.980399263076219,0.7025284995185885,-5.59049244922213,False,False,False,False
hsa-mir-1178,0.0657333333333334,1.04661680823042,0.0071999999999998,0.18646,0.0035400000000001,0.551634403001361,0.595510530982743,0.980399263076219,0.38995913571925056,-5.59076668244237,True,False,False,False
hsa-mir-3663,-0.0672033333333333,1.04768377716943,-0.15157,0.09233,-0.14237,-0.551558898909681,0.595560014889111,0.980399263076219,0.48840911119192454,-5.59080695230782,False,False,False,False
hsa-mir-6783,0.0663633333333333,1.04707394751412,0.19026,-0.05237,0.0611999999999999,0.55111787484659,0.595849097889385,0.980399263076219,0.44365859077095093,-5.59104206941103,False,False,False,False
hsa-miR-4768-5p,0.0730566666666666,1.05194309697129,-0.11368,0.33285,0.0,0.55081048401694,0.596050631685117,0.980399263076219,0.6402389837972238,-5.59120584177679,False,False,False,False
hsa-miR-6765-5p,-0.10446,1.07509190879801,0.12517,-0.68479,0.24624,-0.553157931144125,0.596308378705154,0.980399263076219,0.754971168848728,-5.58827981174594,False,False,False,False
hsa-miR-6822-5p,0.0643633333333334,1.04562340047989,0.025,0.14248,0.02561,0.549958354713401,0.596609503465408,0.980399263076219,0.24114443789859105,-5.59165939998345,True,False,False,False
hsa-miR-6878-5p,0.0668533333333334,1.04742963832822,0.21993,0.0163599999999999,-0.0357299999999998,0.549942086622871,0.59662017569835,0.980399263076219,0.4817077244758483,-5.59166805260283,False,False,False,False
hsa-mir-4278,-0.06632,1.04704249767774,0.08355,-0.14023,-0.14228,-0.547617956431916,0.598145915984972,0.982176491261585,0.4695172541647684,-5.59290177347159,False,False,False,False
hsa-mir-4730,-0.0652933333333333,1.04629765472588,-0.0652599999999999,0.04027,-0.17089,-0.54761793905399,0.598145927401051,0.982176491261585,0.39622471168389944,-5.59290178267829,False,False,False,False
hsa-mir-4737,-0.0833433333333333,1.05947043802331,-0.22253,-0.3467,0.3192,-0.54662080137941,0.598801170100483,0.982640605627876,0.7230130484395961,-5.59342961427713,False,False,False,False
hsa-miR-4774-5p,0.08057,1.0574357444446,0.44115,-0.19335,-0.0060899999999999,0.546481851541525,0.598892507965126,0.982640605627876,0.7102939364359738,-5.59350309633358,False,False,False,False
hsa-mir-548p,-0.0950533333333333,1.06810489285908,-0.54734,-0.09765,0.35983,-0.547176703053813,0.599095222246213,0.982640605627876,0.7514026337666664,-5.59252399809016,False,False,False,False
hsa-miR-126-5p,0.064,1.04536010020516,0.12123,0.0909,-0.02013,0.545342538016958,0.59964171155419,0.983172283460373,0.2747961068139697,-5.59410495800867,False,False,False,False
hsa-miR-4664-3p,0.0650866666666666,1.04614778288506,0.0950700000000001,-0.05508,0.15527,0.544992989953889,0.599871672493513,0.983184779750302,0.40732982932575723,-5.59428937984524,False,False,False,False
hsa-mir-659,0.07041,1.05001504536227,-0.1703,0.21365,0.16788,0.543035857507938,0.601160106284997,0.983251157651995,0.6196962527609303,-5.59531994361871,False,False,False,False
hsa-mir-548n,0.0710233333333333,1.05046153344387,-0.1599,0.0929599999999999,0.28001,0.541735122889857,0.602017234773724,0.983251157651995,0.6334246762029802,-5.59600297124528,False,False,False,False
hsa-miR-340-5p,-0.0685833333333334,1.04868641132202,0.0392999999999999,0.03685,-0.2819,-0.54164048533318,0.602079622376607,0.983251157651995,0.586100764512289,-5.59605260711916,False,False,False,False
hsa-miR-3613-5p,0.328503333333333,1.25571001210238,0.12184,-0.88704,1.75071,0.569542901599055,0.602313053675729,0.983251157651995,0.7106444423413627,-5.56351236774645,False,False,False,False
hsa-miR-6090,0.0645433333333335,1.04575386738283,-0.0034100000000005,0.18661,0.0104300000000013,0.541213376092187,0.60236122718812,0.983251157651995,0.40196370491109223,-5.59627651915761,False,False,False,False
hsa-miR-8057,-0.0645933333333334,1.04579011107812,0.0173399999999999,-0.0251100000000001,-0.18601,-0.541205757124016,0.602366251221369,0.983251157651995,0.40646658732934127,-5.59628051191739,False,False,False,False
hsa-miR-548ay-3p,-0.0634766666666667,1.04498096770804,-0.14392,0.0007099999999999,-0.04722,-0.54105514999566,0.602465567851154,0.983251157651995,0.27414853955956636,-5.59635942768169,False,False,False,False
hsa-miR-625-5p,-0.0937733333333333,1.06715766014146,0.37373,-0.12938,-0.52567,-0.541777158620467,0.602633896841374,0.983251157651995,0.753097587269075,-5.59538574938337,False,False,False,False
hsa-miR-4747-5p,-0.0704199999999999,1.05002232353718,-0.1369,-0.24415,0.16979,-0.54036106633083,0.602923388655609,0.983251157651995,0.6274360476623422,-5.59672285374997,False,False,False,False
hsa-mir-6844,-0.0633033333333334,1.0448554254772,-0.0988500000000001,-0.11151,0.0204499999999999,-0.539774042415222,0.603310737286682,0.983251157651995,0.27104207571416344,-5.59702988551283,False,False,False,False
hsa-mir-4521,-0.0759033333333333,1.05402079707541,0.05861,0.11853,-0.40485,-0.53912934075137,0.603736297594628,0.983251157651995,0.6913138236494138,-5.59736672835196,False,False,False,False
hsa-miR-194-3p,-0.11052,1.07961729990139,0.52223,-0.48447,-0.36932,-0.543046904642165,0.603964283285658,0.983251157651995,0.761430447134012,-5.5927119326399,False,False,False,False
hsa-miR-4646-5p,-0.0665499999999999,1.04720943453194,0.0393,-0.24686,0.00791,-0.538340889707826,0.604256962690039,0.983251157651995,0.5391010371254823,-5.59777817019371,False,False,False,False
hsa-miR-187-5p,-0.0785033333333333,1.05592204777509,0.28256,-0.2073,-0.31077,-0.538199039035088,0.604350661220098,0.983251157651995,0.7097054454801054,-5.59785213370753,False,False,False,False
hsa-mir-4270,0.0785166666666667,1.05593180661206,-0.2871,0.22657,0.29608,0.537280242967725,0.604957753207542,0.983251157651995,0.710991651067493,-5.59833077320289,False,False,False,False
hsa-miR-6724-5p,0.0682666666666669,1.0484562534731,0.113020000000001,0.23072,-0.13894,0.537111130146218,0.605069529381626,0.983251157651995,0.5951720699984593,-5.59841878858204,False,False,False,False
hsa-mir-4710,-0.0656333333333334,1.04654426479564,-0.17837,-0.11879,0.10026,-0.535237766058116,0.606308475201841,0.983251157651995,0.5195230422991826,-5.59939206913693,False,False,False,False
hsa-miR-6516-3p,-0.0620633333333333,1.04395775545287,-0.02978,-0.10487,-0.0515399999999999,-0.535089584649378,0.606406532124282,0.983251157651995,0.10854478558150724,-5.59946892016614,True,False,False,False
